TACC:  Starting up job 11435098 
TACC:  Starting parallel tasks... 
Running problem size 40^3 per domain until completion
Num processors: 512
Num threads: 32
Total number of elements: 32768000 

To run other sizes, use -s <integer>.
To run a fixed number of iterations, use -i <integer>.
To run a more or less balanced region set, use -b <integer>.
To change the relative costs of regions, use -c <integer>.
To print out progress, use -p
To write an output file for VisIt, use -v
See help (-h) for more options

cycle = 457, time = 6.207480e-06, dt=2.767666e-08
cycle = 458, time = 6.235127e-06, dt=2.764669e-08
cycle = 459, time = 6.262774e-06, dt=2.764669e-08
cycle = 460, time = 6.290420e-06, dt=2.764669e-08
cycle = 461, time = 6.318067e-06, dt=2.764669e-08
cycle = 462, time = 6.345714e-06, dt=2.764669e-08
cycle = 463, time = 6.373360e-06, dt=2.764669e-08
cycle = 464, time = 6.401007e-06, dt=2.764669e-08
cycle = 465, time = 6.428654e-06, dt=2.764669e-08
cycle = 466, time = 6.456300e-06, dt=2.764669e-08
cycle = 467, time = 6.483947e-06, dt=2.764669e-08
cycle = 468, time = 6.511594e-06, dt=2.764669e-08
cycle = 469, time = 6.539240e-06, dt=2.764669e-08
cycle = 470, time = 6.566887e-06, dt=2.764669e-08
cycle = 471, time = 6.594534e-06, dt=2.764669e-08
cycle = 472, time = 6.622180e-06, dt=2.764669e-08
cycle = 473, time = 6.649808e-06, dt=2.762729e-08
cycle = 474, time = 6.676977e-06, dt=2.716905e-08
cycle = 475, time = 6.703737e-06, dt=2.676003e-08
cycle = 476, time = 6.730144e-06, dt=2.640720e-08
cycle = 477, time = 6.756254e-06, dt=2.610957e-08
cycle = 478, time = 6.782120e-06, dt=2.586682e-08
cycle = 479, time = 6.807818e-06, dt=2.569782e-08
cycle = 480, time = 6.833437e-06, dt=2.561920e-08
cycle = 481, time = 6.859057e-06, dt=2.561920e-08
cycle = 482, time = 6.884676e-06, dt=2.561920e-08
cycle = 483, time = 6.910295e-06, dt=2.561920e-08
cycle = 484, time = 6.935914e-06, dt=2.561920e-08
cycle = 485, time = 6.961533e-06, dt=2.561920e-08
cycle = 486, time = 6.987153e-06, dt=2.561920e-08
cycle = 487, time = 7.012772e-06, dt=2.561920e-08
cycle = 488, time = 7.041132e-06, dt=2.836015e-08
cycle = 489, time = 7.069492e-06, dt=2.836015e-08
cycle = 490, time = 7.097852e-06, dt=2.836015e-08
cycle = 491, time = 7.126212e-06, dt=2.836015e-08
cycle = 492, time = 7.154573e-06, dt=2.836015e-08
cycle = 493, time = 7.182933e-06, dt=2.836015e-08
cycle = 494, time = 7.211293e-06, dt=2.836015e-08
cycle = 495, time = 7.239653e-06, dt=2.836015e-08
cycle = 496, time = 7.271011e-06, dt=3.135763e-08
cycle = 497, time = 7.302368e-06, dt=3.135763e-08
cycle = 498, time = 7.333726e-06, dt=3.135763e-08
cycle = 499, time = 7.365084e-06, dt=3.135763e-08
cycle = 500, time = 7.396441e-06, dt=3.135763e-08
Run completed:
   Problem size        =  40
   MPI tasks           =  512
   Iteration count     =  500
   Final Origin Energy =  4.493974e+08
   Testing Plane 0 of Energy Array on rank 0:
        MaxAbsDiff   = 8.195639e-08
        TotalAbsDiff = 7.341503e-07
        MaxRelDiff   = 3.008932e-11

Elapsed time         =    2.1e+02 (s)
Grind time (us/z/c)  =  6.6215978 (per dom)  ( 211.89113 overall)
FOM                  =  77322.727 (z/s)

STATS: P0 try_EW: 9245079 finish_EW: 0
STATS: P24 try_EW: 12732467 finish_EW: 0
STATS: P28 try_EW: 12966179 finish_EW: 0
STATS: P29 try_EW: 12082414 finish_EW: 0
STATS: P1 try_EW: 9289120 finish_EW: 0
STATS: P2 try_EW: STATS: P3 try_EW: 10104744 finish_EW: 0STATS: P5 try_EW: 9780105 finish_EW: 0STATS: P7 try_EW: 10100519 finish_EW: 0
STATS: P8 try_EW: 9250895 finish_EW: 0
STATS: P13 try_EW: 10235032 finish_EW: 0
STATS: P16 try_EW: 10044005 finish_EW: 0
STATS: P17 try_EW: 10036713 finish_EW: 0
STATS: P18 try_EW: 10152379 finish_EW: 0
STATS: P19 try_EW: 10558815 finish_EW: 0
STATS: P20 try_EW: 10085480 finish_EW: 0
STATS: PSTATS: P21 try_EW: 11162751 finish_EW: 0
STATS: P160 try_EW: 10291975 finish_EW: 0
STATS: P288 try_EW: 10332078 finish_EW: 0
STATS: PSTATS: P22 try_EW: 13749281 finish_EW: 0
STATS: P64 try_EW: 9584871 finish_EW: 0
STATS: P224 try_EW: 9812294 finish_EW: 0
STATS: P166 try_EW: 10246713 finish_EW: 0
STATS: P256 try_EW: 10189541 finish_EW: 0
STATS: P289 try_EW: 10422818 finish_EW: 0
STATS: P32 try_EW: 10499607 finish_EW: 0
STATS: PSTATS: P418 try_EW: 9881239 finish_EW: 0
STATS: P320 try_EW: 10045300 finish_EW: 0
STATS: P128 try_EW: 10208165 finish_EW: 0
STATS: P352 try_EW: 12081424 finish_EW: 0
STATS: P96 try_EW: 10347696 finish_EW: 0
STATS: P384 try_EW: 9232160 finish_EW: 0
STATS: P25 try_EW: 12312259 finish_EW: 0
STATS: P66 try_EW: 10049354 finish_EW: 0
STATS: P225 try_EW: 10535727 finish_EW: 0
STATS: P167 try_EW: 10580004 finish_EW: 0
STATS: P257 try_EW: 10038306 finish_EW: 0
STATS: P290 try_EW: 10577422 finish_EW: 0
STATS: P33 try_EW: 10441587 finish_EW: 0
STATS: PSTATS: P419 try_EW: 170321381 finish_EW: 0
STATS: P321 try_EW: 9957268 finish_EW: 0
STATS: P129 try_EW: 10298489 finish_EW: 0
STATS: P353 try_EW: 9931409 finish_EW: 0
STATS: P97 try_EW: 10150597 finish_EW: 0
STATS: P200 try_EW: 10238804 finish_EW: 0
STATS: P480 try_EW: 12817107 finish_EW: 0
STATS: P385 try_EW: 9354692 finish_EW: 0
STATS: P26 try_EW: 12990270 finish_EW: 0
STATS: P71 try_EW: 9674586 finish_EW: 0
STATS: P226 try_EW: 10486193 finish_EW: 0
STATS: P171 try_EW: 11343215 finish_EW: 0
STATS: P258 try_EW: 10041413 finish_EW: 0
STATS: P291 try_EW: 10128353 finish_EW: 0
STATS: P34 try_EW: 10537170 finish_EW: 0
STATS: P450 try_EW: 9812819 finish_EW: 0
STATS: P420 try_EW: STATS: P322 try_EW: 10153818 finish_EW: 0
STATS: P130 try_EW: 10026256 finish_EW: 0
STATS: P354 try_EW: 9868351 finish_EW: 0
STATS: P98 try_EW: 9573360 finish_EW: 0
STATS: P205 try_EW: 9749837 finish_EW: 0
STATS: P481 try_EW: 9703018 finish_EW: 0
STATS: P386 try_EW: 9814700 finish_EW: 0
STATS: P27 try_EW: 13205390 finish_EW: 0
STATS: P73 try_EW: 10077593 finish_EW: 0
STATS: P227 try_EW: 11861209 finish_EW: 0
STATS: P172 try_EW: 10681809 finish_EW: 0
STATS: P259 try_EW: 9869410 finish_EW: 0
STATS: P292 try_EW: 10550806 finish_EW: 0
STATS: P35 try_EW: 9423668 finish_EW: 0
STATS: P451 try_EW: 10756839 finish_EW: 0
STATS: P421 try_EW: 9520186 finish_EW: 0
STATS: P323 try_EW: 9808797 finish_EW: 0
STATS: P131 try_EW: 10348113 finish_EW: 0
STATS: P355 try_EW: 9770363 finish_EW: 0
STATS: P99 try_EW: 10339127 finish_EW: 0
STATS: P207 try_EW: 9420557 finish_EW: 0
STATS: P482 try_EW: 9977310 finish_EW: 0
STATS: P387 try_EW: 10116186 finish_EW: 0
STATS: P30 try_EW: 14632755 finish_EW: 0
STATS: P74 try_EW: 10089641 finish_EW: 0
STATS: P228 try_EW: 10724629 finish_EW: 0
STATS: P173 try_EW: 10257644 finish_EW: 0
STATS: P260 try_EW: 9580076 finish_EW: 0
STATS: P293 try_EW: 10364701 finish_EW: 0
STATS: P36 try_EW: 9775564 finish_EW: 0
STATS: P452 try_EW: 9885207 finish_EW: 0
STATS: P422 try_EW: 10322076 finish_EW: 0
STATS: P325 try_EW: 10588335 finish_EW: 0
STATS: P132 try_EW: 10630595 finish_EW: 0
STATS: P356 try_EW: 9898355 finish_EW: 0
STATS: P100 try_EW: 11433071 finish_EW: 0
STATS: P208 try_EW: 9921942 finish_EW: 0
STATS: P483 try_EW: 9953401 finish_EW: 0
STATS: P388 try_EW: 10164851 finish_EW: 0
STATS: P31 try_EW: 12196591 finish_EW: 0
STATS: P76 try_EW: 10484095 finish_EW: 0
STATS: P229 try_EW: 9908904 finish_EW: 0
STATS: P175 try_EW: 9959961 finish_EW: 0
STATS: P261 try_EW: 9911498 finish_EW: 0
STATS: P294 try_EW: 9922561 finish_EW: 0
STATS: P37 try_EW: 9726307 finish_EW: 0
STATS: P453 try_EW: 11089152 finish_EW: 0
STATS: P423 try_EW: 9816392 finish_EW: 0
STATS: P326 try_EW: 9839501 finish_EW: 0
STATS: P133 try_EW: 9894210 finish_EW: 0
STATS: P357 try_EW: 10739131 finish_EW: 0
STATS: P101 try_EW: 9893940 finish_EW: 0
STATS: P209 try_EW: 9657886 finish_EW: 0
STATS: P484 try_EW: 10243475 finish_EW: 0
STATS: P389 try_EW: 10168715 finish_EW: 0
9582112 finish_EW: 0
STATS: P83 try_EW: 11123430 finish_EW: 0
STATS: P230 try_EW: 10200825 finish_EW: 0
STATS: P176 try_EW: 10209980 finish_EW: 0
STATS: P262 try_EW: 10252914 finish_EW: 0
STATS: P295 try_EW: 10393127 finish_EW: 0
STATS: P38 try_EW: 10222797 finish_EW: 0
STATS: P454 try_EW: 10155070 finish_EW: 0
STATS: P424 try_EW: 7194165 finish_EW: 0
STATS: P327 try_EW: 10990796 finish_EW: 0
STATS: P134 try_EW: 9831058 finish_EW: 0
STATS: P358 try_EW: 11345521 finish_EW: 0
STATS: P102 try_EW: 10309898 finish_EW: 0
STATS: P214 try_EW: 9900780 finish_EW: 0
STATS: P485 try_EW: 10468896 finish_EW: 0
STATS: P390 try_EW: 9793888 finish_EW: 0

STATS: P84 try_EW: 11164944 finish_EW: 0
STATS: P231 try_EW: 9895516 finish_EW: 0
STATS: P178 try_EW: 9851479 finish_EW: 0
STATS: P263 try_EW: 10136066 finish_EW: 0
STATS: P296 try_EW: 9904146 finish_EW: 0
STATS: P39 try_EW: 9947289 finish_EW: 0
STATS: P455 try_EW: 9944438 finish_EW: 0
STATS: P425 try_EW: 7533113 finish_EW: 0
STATS: P329 try_EW: 9621672 finish_EW: 0
STATS: P136 try_EW: 10022333 finish_EW: 0
STATS: P359 try_EW: 9849218 finish_EW: 0
STATS: P103 try_EW: 10255056 finish_EW: 0
STATS: P217 try_EW: 12401718 finish_EW: 0
STATS: P486 try_EW: 10019699 finish_EW: 0
STATS: P391 try_EW: 10546849 finish_EW: 0
STATS: P4 try_EW: 9995585 finish_EW: 0
STATS: P87 try_EW: 11110915 finish_EW: 0
STATS: P232 try_EW: 10049188 finish_EW: 0
STATS: P181 try_EW: 10668261 finish_EW: 0
STATS: P264 try_EW: 9676309 finish_EW: 0
STATS: P297 try_EW: 9985383 finish_EW: 0
STATS: P40 try_EW: 10198607 finish_EW: 0
STATS: P456 try_EW: 10617628 finish_EW: 0
STATS: P426 try_EW: 9490505 finish_EW: 0
STATS: P330 try_EW: 10117783 finish_EW: 0
STATS: P137 try_EW: 10945105 finish_EW: 0
STATS: P360 try_EW: 10602932 finish_EW: 0
STATS: P104 try_EW: 10384376 finish_EW: 0
STATS: P218 try_EW: 14173751 finish_EW: 0
STATS: P487 try_EW: 9768796 finish_EW: 0
STATS: P392 try_EW: 9474423 finish_EW: 0

STATS: P88 try_EW: 15494764 finish_EW: 0
STATS: P233 try_EW: 10781152 finish_EW: 0
STATS: P182 try_EW: 9806071 finish_EW: 0
STATS: P265 try_EW: 9982252 finish_EW: 0
STATS: P298 try_EW: 10475461 finish_EW: 0
STATS: P41 try_EW: 10275881 finish_EW: 0
STATS: P457 try_EW: 9225345 finish_EW: 0
STATS: P427 try_EW: 9192521 finish_EW: 0
STATS: P332 try_EW: 10539415 finish_EW: 0
STATS: P139 try_EW: 10356912 finish_EW: 0
STATS: P361 try_EW: 8496464 finish_EW: 0
STATS: P105 try_EW: 10487343 finish_EW: 0
STATS: P223 try_EW: 12606724 finish_EW: 0
STATS: P488 try_EW: 11468571 finish_EW: 0
STATS: P393 try_EW: 9431865 finish_EW: 0
STATS: P6 try_EW: 9722030 finish_EW: 0
STATS: P89 try_EW: 12452718 finish_EW: 0
STATS: P234 try_EW: 10323313 finish_EW: 0
STATS: P183 try_EW: 10415920 finish_EW: 0
STATS: P266 try_EW: 9984365 finish_EW: 0
STATS: P299 try_EW: 9702066 finish_EW: 0
STATS: P42 try_EW: 10248092 finish_EW: 0
STATS: P458 try_EW: 9745542 finish_EW: 0
STATS: P428 try_EW: 9954276 finish_EW: 0
STATS: P333 try_EW: 9815269 finish_EW: 0
STATS: P140 try_EW: 10781671 finish_EW: 0
STATS: P362 try_EW: 9233019 finish_EW: 0
STATS: P106 try_EW: 10732241 finish_EW: 0
STATS: P192 try_EW: 10621007 finish_EW: 0
STATS: P489 try_EW: 7998559 finish_EW: 0
STATS: P394 try_EW: 10027100 finish_EW: 0
STATS: P9 try_EW: 9570881 finish_EW: 0
STATS: P90 try_EW: 12463785 finish_EW: 0
STATS: P235 try_EW: 11235963 finish_EW: 0
STATS: P186 try_EW: 13631493 finish_EW: 0
STATS: P267 try_EW: 10274694 finish_EW: 0
STATS: P300 try_EW: 10277411 finish_EW: 0
STATS: P43 try_EW: 9677283 finish_EW: 0
STATS: P459 try_EW: 9796786 finish_EW: 0
STATS: P429 try_EW: 11615479 finish_EW: 0
STATS: P334 try_EW: 10557115 finish_EW: 0
STATS: P141 try_EW: 9804166 finish_EW: 0
STATS: P363 try_EW: 9323832 finish_EW: 0
STATS: P107 try_EW: 11078187 finish_EW: 0
STATS: P193 try_EW: 10426789 finish_EW: 0
STATS: P490 try_EW: 9923365 finish_EW: 0
STATS: P395 try_EW: 10008483 finish_EW: 0
STATS: P10 try_EW: 9743910 finish_EW: 0
STATS: P91 try_EW: 12860803 finish_EW: 0
STATS: P236 try_EW: 9874442 finish_EW: 0
STATS: P187 try_EW: 12362782 finish_EW: 0
STATS: P268 try_EW: 10606489 finish_EW: 0
STATS: P301 try_EW: 9692097 finish_EW: 0
STATS: P44 try_EW: 10167338 finish_EW: 0
STATS: P460 try_EW: 9757676 finish_EW: 0
STATS: P430 try_EW: 9500368 finish_EW: 0
STATS: P335 try_EW: 10369845 finish_EW: 0
STATS: P142 try_EW: 9943030 finish_EW: 0
STATS: P364 try_EW: 10227133 finish_EW: 0
STATS: P108 try_EW: 11033780 finish_EW: 0
STATS: P194 try_EW: 10188249 finish_EW: 0
STATS: P491 try_EW: 9324728 finish_EW: 0
STATS: P396 try_EW: 10078505 finish_EW: 0
STATS: P11 try_EW: 10569107 finish_EW: 0
STATS: P92 try_EW: 14854488 finish_EW: 0
STATS: P237 try_EW: 9934879 finish_EW: 0
STATS: P189 try_EW: 13400696 finish_EW: 0
STATS: P269 try_EW: 9331116 finish_EW: 0
STATS: P302 try_EW: 10360386 finish_EW: 0
STATS: P45 try_EW: 10452571 finish_EW: 0
STATS: P461 try_EW: 8627318 finish_EW: 0
STATS: P431 try_EW: 9855477 finish_EW: 0
STATS: P337 try_EW: 10173277 finish_EW: 0
STATS: P143 try_EW: 10590536 finish_EW: 0
STATS: P365 try_EW: 10194425 finish_EW: 0
STATS: P109 try_EW: 9796140 finish_EW: 0
STATS: P195 try_EW: 10230511 finish_EW: 0
STATS: P492 try_EW: 10459690 finish_EW: 0
STATS: P397 try_EW: 9994355 finish_EW: 0
STATS: P12 try_EW: 10633672 finish_EW: 0
STATS: P93 try_EW: 12789201 finish_EW: 0
STATS: P238 try_EW: 10488884 finish_EW: 0
STATS: P161 try_EW: 10265118 finish_EW: 0
STATS: P270 try_EW: 9475646 finish_EW: 0
STATS: P303 try_EW: 9875159 finish_EW: 0
STATS: P46 try_EW: 10626751 finish_EW: 0
STATS: P462 try_EW: 10339087 finish_EW: 0
STATS: P432 try_EW: 9814428 finish_EW: 0
STATS: P338 try_EW: 10288268 finish_EW: 0
STATS: P144 try_EW: 10124561 finish_EW: 0
STATS: P366 try_EW: 10818097 finish_EW: 0
STATS: P110 try_EW: 9818362 finish_EW: 0
STATS: P196 try_EW: 9851677 finish_EW: 0
STATS: P493 try_EW: 10430964 finish_EW: 0
STATS: P398 try_EW: 10373997 finish_EW: 0
STATS: P14 try_EW: 10854289 finish_EW: 0
STATS: P95 try_EW: 12970705 finish_EW: 0
STATS: P239 try_EW: 10049293 finish_EW: 0
STATS: P162 try_EW: 12408324 finish_EW: 0
STATS: P271 try_EW: 9955572 finish_EW: 0
STATS: P304 try_EW: 9950278 finish_EW: 0
STATS: P47 try_EW: 9818149 finish_EW: 0
STATS: P463 try_EW: 9860524 finish_EW: 0
STATS: P433 try_EW: 10846127 finish_EW: 0
STATS: P339 try_EW: 9999347 finish_EW: 0
STATS: P145 try_EW: 10374067 finish_EW: 0
STATS: P367 try_EW: 9689380 finish_EW: 0
STATS: P111 try_EW: 10488524 finish_EW: 0
STATS: P197 try_EW: 9793807 finish_EW: 0
STATS: P494 try_EW: 10504477 finish_EW: 0
STATS: P399 try_EW: 10519670 finish_EW: 0
STATS: P15 try_EW: 10076092 finish_EW: 0
STATS: P65 try_EW: 10531968 finish_EW: 0
STATS: P240 try_EW: 9798249 finish_EW: 0
STATS: P163 try_EW: 10001764 finish_EW: 0
STATS: P272 try_EW: 9645696 finish_EW: 0
STATS: P305 try_EW: 10207408 finish_EW: 0
STATS: P48 try_EW: 10190980 finish_EW: 0
STATS: P464 try_EW: 9324865 finish_EW: 0
STATS: P434 try_EW: 10124291 finish_EW: 0
STATS: P340 try_EW: 10271277 finish_EW: 0
STATS: P146 try_EW: 9774082 finish_EW: 0
STATS: P368 try_EW: 10664952 finish_EW: 0
STATS: P112 try_EW: 9656210 finish_EW: 0
STATS: P198 try_EW: 9788587 finish_EW: 0
STATS: P495 try_EW: 9425491 finish_EW: 0
STATS: P400 try_EW: 10729129 finish_EW: 0
STATS: P23 try_EW: 10092055 finish_EW: 0
STATS: P67 try_EW: 10586731 finish_EW: 0
STATS: P241 try_EW: 10689598 finish_EW: 0
STATS: P164 try_EW: 10568892 finish_EW: 0
STATS: P273 try_EW: 9803032 finish_EW: 0
STATS: P306 try_EW: 9794044 finish_EW: 0
STATS: P49 try_EW: 10127490 finish_EW: 0
STATS: P465 try_EW: 10067787 finish_EW: 0
STATS: P435 try_EW: 9836221 finish_EW: 0
STATS: P341 try_EW: 10272789 finish_EW: 0
STATS: P147 try_EW: 9870761 finish_EW: 0
STATS: P369 try_EW: 10750019 finish_EW: 0
STATS: P113 try_EW: 10413217 finish_EW: 0
STATS: P199 try_EW: 10716168 finish_EW: 0
STATS: P496 try_EW: 10704514 finish_EW: 0
STATS: P401 try_EW: 9872647 finish_EW: 0
STATS: P68 try_EW: 9721244 finish_EW: 0
STATS: P242 try_EW: 10489595 finish_EW: 0
STATS: P165 try_EW: 9512917 finish_EW: 0
STATS: P274 try_EW: 9833766 finish_EW: 0
STATS: P307 try_EW: 9878518 finish_EW: 0
STATS: P50 try_EW: 11545224 finish_EW: 0
STATS: P466 try_EW: 9442933 finish_EW: 0
STATS: P436 try_EW: 9649295 finish_EW: 0
STATS: P342 try_EW: 11223732 finish_EW: 0
STATS: P148 try_EW: 11186718 finish_EW: 0
STATS: P370 try_EW: 10269085 finish_EW: 0
STATS: P114 try_EW: 10143195 finish_EW: 0
STATS: P201 try_EW: 10242230 finish_EW: 0
STATS: P497 try_EW: 9750499 finish_EW: 0
STATS: P402 try_EW: 9406199 finish_EW: 0
STATS: P69 try_EW: 9865672 finish_EW: 0
STATS: P243 try_EW: 10219350 finish_EW: 0
STATS: P168 try_EW: 10952951 finish_EW: 0
STATS: P275 try_EW: 10091126 finish_EW: 0
STATS: P308 try_EW: 9879418 finish_EW: 0
STATS: P51 try_EW: 9979480 finish_EW: 0
STATS: P467 try_EW: 9644602 finish_EW: 0
STATS: P437 try_EW: 10601618 finish_EW: 0
STATS: P344 try_EW: 13142550 finish_EW: 0
STATS: P149 try_EW: 10046532 finish_EW: 0
STATS: P371 try_EW: 9589828 finish_EW: 0
STATS: P115 try_EW: 10391094 finish_EW: 0
STATS: P202 try_EW: 9276793 finish_EW: 0
STATS: P498 try_EW: 10370946 finish_EW: 0
STATS: P403 try_EW: 9996670 finish_EW: 0
STATS: P70 try_EW: 10008768 finish_EW: 0
STATS: P244 try_EW: 10023008 finish_EW: 0
STATS: P169 try_EW: 10387957 finish_EW: 0
STATS: P276 try_EW: 9902573 finish_EW: 0
STATS: P309 try_EW: 10215837 finish_EW: 0
STATS: P52 try_EW: 10559100 finish_EW: 0
STATS: P468 try_EW: 9684633 finish_EW: 0
STATS: P438 try_EW: 9728675 finish_EW: 0
STATS: P346 try_EW: 13391257 finish_EW: 0
STATS: P150 try_EW: 9829907 finish_EW: 0
STATS: P372 try_EW: 9996148 finish_EW: 0
STATS: P116 try_EW: 10755361 finish_EW: 0
STATS: P203 try_EW: 10039297 finish_EW: 0
STATS: P499 try_EW: 9531668 finish_EW: 0
STATS: P404 try_EW: 11870115 finish_EW: 0
STATS: P72 try_EW: 10546051 finish_EW: 0
STATS: P245 try_EW: 9922125 finish_EW: 0
STATS: P170 try_EW: 10884627 finish_EW: 0
STATS: P277 try_EW: 11012224 finish_EW: 0
STATS: P310 try_EW: 11367730 finish_EW: 0
STATS: P53 try_EW: 10244149 finish_EW: 0
STATS: P469 try_EW: 10094617 finish_EW: 0
STATS: P439 try_EW: 9632543 finish_EW: 0
STATS: P347 try_EW: 12134369 finish_EW: 0
STATS: P151 try_EW: 10080307 finish_EW: 0
STATS: P373 try_EW: 9673826 finish_EW: 0
STATS: P117 try_EW: 11672745 finish_EW: 0
STATS: P204 try_EW: 10414088 finish_EW: 0
STATS: P500 try_EW: 10280007 finish_EW: 0
STATS: P405 try_EW: 10483110 finish_EW: 0
STATS: P75 try_EW: 9867793 finish_EW: 0
STATS: P246 try_EW: 10160192 finish_EW: 0
STATS: P174 try_EW: 10110830 finish_EW: 0
STATS: P278 try_EW: 10282748 finish_EW: 0
STATS: P311 try_EW: 9978555 finish_EW: 0
STATS: P54 try_EW: 9860832 finish_EW: 0
STATS: P470 try_EW: 9820036 finish_EW: 0
STATS: P440 try_EW: 11770509 finish_EW: 0
STATS: P348 try_EW: 12281090 finish_EW: 0
STATS: P153 try_EW: 12257791 finish_EW: 0
STATS: P374 try_EW: 10221071 finish_EW: 0
STATS: P118 try_EW: 10400643 finish_EW: 0
STATS: P206 try_EW: 10815233 finish_EW: 0
STATS: P501 try_EW: 10223360 finish_EW: 0
STATS: P406 try_EW: 10024442 finish_EW: 0
STATS: P77 try_EW: 11147957 finish_EW: 0
STATS: P247 try_EW: 10016508 finish_EW: 0
STATS: P177 try_EW: 10353313 finish_EW: 0
STATS: P279 try_EW: 10436776 finish_EW: 0
STATS: P312 try_EW: 12200276 finish_EW: 0
STATS: P55 try_EW: 9825819 finish_EW: 0
STATS: P471 try_EW: 9809325 finish_EW: 0
STATS: P441 try_EW: 12163961 finish_EW: 0
STATS: P349 try_EW: 12916376 finish_EW: 0
STATS: P154 try_EW: 12941705 finish_EW: 0
STATS: P375 try_EW: 10193155 finish_EW: 0
STATS: P119 try_EW: 10914327 finish_EW: 0
STATS: P210 try_EW: 9546898 finish_EW: 0
STATS: P502 try_EW: 9744814 finish_EW: 0
STATS: P407 try_EW: 10734529 finish_EW: 0
STATS: P78 try_EW: 10265509 finish_EW: 0
STATS: P248 try_EW: 12789535 finish_EW: 0
STATS: P179 try_EW: 9781620 finish_EW: 0
STATS: P280 try_EW: 12265994 finish_EW: 0
STATS: P313 try_EW: 12286262 finish_EW: 0
STATS: P56 try_EW: 12363788 finish_EW: 0
STATS: P472 try_EW: 11601477 finish_EW: 0
STATS: P442 try_EW: 11869552 finish_EW: 0
STATS: P350 try_EW: 12846679 finish_EW: 0
STATS: P155 try_EW: 12398497 finish_EW: 0
STATS: P376 try_EW: 12347695 finish_EW: 0
STATS: P120 try_EW: 13041026 finish_EW: 0
STATS: P211 try_EW: 10460644 finish_EW: 0
STATS: P503 try_EW: 9981391 finish_EW: 0
STATS: P408 try_EW: 13067372 finish_EW: 0
STATS: P79 try_EW: 10282443 finish_EW: 0
STATS: P249 try_EW: 12654718 finish_EW: 0
STATS: P180 try_EW: 9402718 finish_EW: 0
STATS: P281 try_EW: 12384787 finish_EW: 0
STATS: P314 try_EW: 13177025 finish_EW: 0
STATS: P57 try_EW: 12247656 finish_EW: 0
STATS: P473 try_EW: 12309175 finish_EW: 0
STATS: P443 try_EW: 11816430 finish_EW: 0
STATS: P351 try_EW: 12996575 finish_EW: 0
STATS: P156 try_EW: 12818235 finish_EW: 0
STATS: P377 try_EW: 11827936 finish_EW: 0
STATS: P121 try_EW: 12659966 finish_EW: 0
STATS: P212 try_EW: 10729628 finish_EW: 0
STATS: P504 try_EW: 11911982 finish_EW: 0
STATS: P409 try_EW: 12942343 finish_EW: 0
STATS: P80 try_EW: 9915346 finish_EW: 0
STATS: P250 try_EW: 12852452 finish_EW: 0
STATS: P184 try_EW: 12297262 finish_EW: 0
STATS: P282 try_EW: 12667409 finish_EW: 0
STATS: P315 try_EW: 12381956 finish_EW: 0
STATS: P58 try_EW: 13128563 finish_EW: 0
STATS: P474 try_EW: 13058787 finish_EW: 0
STATS: P444 try_EW: 12299850 finish_EW: 0
STATS: P324 try_EW: 9931587 finish_EW: 0
STATS: P157 try_EW: 13608494 finish_EW: 0
STATS: P378 try_EW: 12828644 finish_EW: 0
STATS: P122 try_EW: 12936160 finish_EW: 0
STATS: P213 try_EW: 10145634 finish_EW: 0
STATS: P505 try_EW: 12489774 finish_EW: 0
STATS: P410 try_EW: 12441328 finish_EW: 0
STATS: P81 try_EW: 10395134 finish_EW: 0
STATS: P251 try_EW: 12123834 finish_EW: 0
STATS: P185 try_EW: 12458187 finish_EW: 0
STATS: P283 try_EW: 13807835 finish_EW: 0
STATS: P316 try_EW: 12773557 finish_EW: 0
STATS: P59 try_EW: 12808470 finish_EW: 0
STATS: P475 try_EW: 11973580 finish_EW: 0
STATS: P445 try_EW: 11965908 finish_EW: 0
STATS: P328 try_EW: 9760542 finish_EW: 0
STATS: P158 try_EW: 11964459 finish_EW: 0
STATS: P379 try_EW: 11827395 finish_EW: 0
STATS: P123 try_EW: 16598357 finish_EW: 0
STATS: P215 try_EW: 10348318 finish_EW: 0
STATS: P506 try_EW: 11748668 finish_EW: 0
STATS: P411 try_EW: 12143690 finish_EW: 0
STATS: P82 try_EW: 9814815 finish_EW: 0
STATS: P252 try_EW: 12277146 finish_EW: 0
STATS: P188 try_EW: 12561810 finish_EW: 0
STATS: P284 try_EW: 12171196 finish_EW: 0
STATS: P317 try_EW: 12070894 finish_EW: 0
STATS: P60 try_EW: 13538192 finish_EW: 0
STATS: P476 try_EW: 13140741 finish_EW: 0
STATS: P446 try_EW: 11749403 finish_EW: 0
STATS: P331 try_EW: 10099770 finish_EW: 0
STATS: P159 try_EW: 12622166 finish_EW: 0
STATS: P380 try_EW: 12792292 finish_EW: 0
STATS: P124 try_EW: 13236956 finish_EW: 0
STATS: P216 try_EW: 12345978 finish_EW: 0
STATS: P507 try_EW: 12201479 finish_EW: 0
STATS: P412 try_EW: 12266707 finish_EW: 0
STATS: P85 try_EW: 12536901 finish_EW: 0
STATS: P253 try_EW: 13423790 finish_EW: 0
STATS: P190 try_EW: 12152949 finish_EW: 0
STATS: P285 try_EW: 12770999 finish_EW: 0
STATS: P318 try_EW: 12047361 finish_EW: 0
STATS: P61 try_EW: 12317377 finish_EW: 0
STATS: P477 try_EW: 12149158 finish_EW: 0
STATS: P447 try_EW: 11837645 finish_EW: 0
